State1,State2,State2Abbr,State1Abbr,dyadid,S1region,S2region,Border,Distance,State1_Lat,State1_Long,State2_Lat,State2_Long,ACS_Migration,PopDif,State1_Pop,State2_Pop,IncomingFlights,IRS_migration,Income,IRS_migration_2010,Income_2010,Imports,GSPDif,S1GSP,S2GSP,DemDif,S1AvgDem,S2AvgDem,S1SenDemProp,S1HSDemProp,S2SenDemProp,S2HSDemProp,IdeologyDif,PIDDif,S1Ideology,S1PID,S2Ideology,S2PID,policy_diffusion_tie,policy_diffusion_2015,LibDif,ELibDif,SLibDif,S1EconomicLiberalism,S1SocialLiberalism,S2EconomicLiberalism,S2SocialLiberalism,MassSocLibDif,MassEconLibDif,PolSocLibDif,PolEconLibDif,State1PolSocLib,State1PolEconLib,State1MassSocLib,State1MassEconLib,State2PolSocLib,State2PolEconLib,State2MassSocLib,State2MassEconLib,RaceDif,LatinxDif,WhiteDif,BlackDif,AsianDif,NativeDif,S1Latinx,S1White,S1Black,S1Asian,S1Native,S2Latinx,S2White,S2Black,S2Asian,S2Native,ReligDif,ChristianDif,EvangelicalDif,MainlineDif,BPDif,CatholicDif,MormonDif,JewishDif,MuslimDif,BuddhistDif,HinduDif,NonesDif,NPDif,ReligiosityDif,S1Christian,S1Evangelical,S1Mainline,S1BlackProt,S1Catholic,S1Mormon,S1Jewish,S1Muslim,S1Buddhist,S1Hindu,S1Nones,S1NothingParticular,S1HighlyReligious,S2Christian,S2Evangelical,S2Mainline,S2BlackProt,S2Catholic,S2Mormon,S2Jewish,S2Muslim,S2Buddhist,S2Hindu,S2Nones,S2NothingParticular,S2HighlyReligious
Nebraska,Alabama,AL,NE,NE-AL,Midwest,South,0,1320.236303,40.809868,-96.675345,32.361538,-86.279118,420,-2925126,1894217,4819343,106,"4,774","$100,683 ",312,"$4,942 ",552204490,-88179,117446,205625,NA,NA,0.27142857,NA,NA,0.22857143,0.31428571,0.07556498,0.14472048,0.04166667,-0.18571429,-0.03389831,-0.33043477,0,0,NA,NA,NA,NA,NA,-0.0384034,-0.27149132,0.765653985,-0.002105011,1.556290507,1.080750126,-0.02073459,-0.289461948,0.835873297,-0.526858642,-1.577025097,-1.370212074,0.070219312,-0.524753631,43.8,6.8,13.5,-22.2,1.1,0.2,0.109,0.79,0.045,0.024,0.007,0.041,0.655,0.267,0.013,0.005,75,-11,-24,11,-14,16,0,0,0,1,1,8,6,-23,0.75,0.25,0.24,0.02,0.23,0.01,0,0,0.01,0.01,0.2,0.15,0.54,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
Nevada,Alabama,AL,NV,NV-AL,West,South,0,3098.119018,39.160949,-119.753877,32.361538,-86.279118,191,-1855887,2963456,4819343,656,"6,187","$135,783 ",365,"$7,252 ",229280158.6,-59347,146278,205625,0.16904762,0.44047619,0.27142857,0.47619048,0.4047619,0.22857143,0.31428571,0.10208013,0.29043477,0.06818182,-0.04,-0.03389831,-0.33043477,0,0,45.858224,-1.820627,44.037597,-0.05660967,0.16888465,-0.0384034,-0.27149132,1.993475781,-0.003419541,1.809130133,0.225148391,0.232105036,-1.145063683,2.063695093,-0.528173172,-1.577025097,-1.370212074,0.070219312,-0.524753631,66.6,24.7,-16.7,-17.8,7,0.4,0.288,0.488,0.089,0.083,0.009,0.041,0.655,0.267,0.013,0.005,82,-20,-29,-3,-11,18,3,2,0,0,0,16,9,-28,0.66,0.2,0.1,0.05,0.25,0.04,0.02,0,0,0,0.28,0.18,0.49,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
New Hampshire,Alabama,AL,NH,NH-AL,Northeast,South,0,1767.094869,43.220093,-71.549127,32.361538,-86.279118,109,-3488601,1330742,4819343,63,"1,905","$51,500 ",105,"$2,578 ",87596191.7,-128417,77208,205625,0.136904765,0.408333335,0.27142857,0.41666667,0.4,0.22857143,0.31428571,0.21167609,0.39710144,0.17777778,0.06666667,-0.03389831,-0.33043477,1,0,58.620846,10.371907,48.248939,0.06531567,0.21099807,-0.0384034,-0.27149132,2.501779951,0.204929091,1.99997404,1.942406933,0.422948943,0.572194859,2.571999263,-0.31982454,-1.577025097,-1.370212074,0.070219312,-0.524753631,52.3,-0.3,24.8,-25.4,1.4,-0.4,0.038,0.903,0.013,0.027,0.001,0.041,0.655,0.267,0.013,0.005,99,-27,-36,3,-15,19,0,2,0,0,0,24,14,-44,0.59,0.13,0.16,0.01,0.26,0.01,0.02,0,0,0,0.36,0.23,0.33,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
New Jersey,Alabama,AL,NJ,NJ-AL,Northeast,South,0,1352.370326,40.221741,-74.756138,32.361538,-86.279118,169,4090848,8910191,4819343,274,"8,791","$224,179 ",457,"$9,537 ",2954428390,369706,575331,205625,0.34732143,0.61875,0.27142857,0.6,0.6375,0.22857143,0.31428571,0.14087506,0.18498023,0.10697675,-0.14545454,-0.03389831,-0.33043477,0,0,62.170939,15.11805,47.052889,0.1127771,0.19903757,-0.0384034,-0.27149132,2.417465951,0.548160749,4.192992292,2.872947445,2.615967195,1.502735371,2.487685263,0.023407118,-1.577025097,-1.370212074,0.070219312,-0.524753631,49.8,16.3,-10.7,-13.9,8.5,-0.4,0.204,0.548,0.128,0.098,0.001,0.041,0.655,0.267,0.013,0.005,92,-19,-36,-1,-10,27,0,6,3,0,3,6,3,-22,0.67,0.13,0.12,0.06,0.34,0.01,0.06,0.03,0,0.03,0.18,0.12,0.55,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
New Mexico,Alabama,AL,NM,NM-AL,West,South,0,1849.977682,35.667231,-105.964575,32.361538,-86.279118,770,-2756715,2062628,4819343,117,"6,229","$147,971 ",382,"$9,441 ",405412412.8,-112031,93594,205625,0.261904765,0.533333335,0.27142857,0.5952381,0.47142857,0.22857143,0.31428571,0.2542373,0.19250374,0.22033899,-0.13793103,-0.03389831,-0.33043477,12,0,31.615657,2.171334,29.444323,-0.01669006,0.02295191,-0.0384034,-0.27149132,1.112530894,0.202580355,2.762474058,1.787561375,1.185448961,0.417349301,1.182750206,-0.322173276,-1.577025097,-1.370212074,0.070219312,-0.524753631,106,44.7,-28.1,-24.9,0,8.3,0.488,0.374,0.018,0.013,0.088,0.041,0.655,0.267,0.013,0.005,80,-11,-26,1,-15,27,1,0,0,1,0,9,4,-20,0.75,0.23,0.14,0.01,0.34,0.02,0,0,0.01,0,0.21,0.13,0.57,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
New York,Alabama,AL,NY,NY-AL,Northeast,South,0,1587.847504,42.659829,-73.781339,32.361538,-86.279118,1849,14819580,19638923,4819343,1387,"22,276","$463,501 ","1,487","$23,939 ",2958396327,1294430,1500055,205625,0.32126984,0.59269841,0.27142857,0.49206349,0.69333333,0.22857143,0.31428571,0.21059004,0.36802875,0.17669173,0.03759398,-0.03389831,-0.33043477,0,0,70.071853,23.002345,47.069508,0.19162005,0.19920376,-0.0384034,-0.27149132,2.44189371,0.62635367,3.326468178,4.213341073,1.749443081,2.843128999,2.512113022,0.101600039,-1.577025097,-1.370212074,0.070219312,-0.524753631,45.6,15.1,-10.4,-12.4,7.4,-0.3,0.192,0.551,0.143,0.087,0.002,0.041,0.655,0.267,0.013,0.005,103,-26,-39,-2,-11,24,-1,7,2,1,1,15,8,-31,0.6,0.1,0.11,0.05,0.31,0,0.07,0.02,0.01,0.01,0.27,0.17,0.46,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
North Carolina,Alabama,AL,NC,NC-AL,South,South,0,799.9871612,35.771,-78.638,32.361538,-86.279118,4526,5339213,10158556,4819343,959,"58,240","$1,336,404 ","3,141","$68,229 ",3582024437,315996,521621,205625,0.07607143,0.3475,0.27142857,0.32,0.375,0.22857143,0.31428571,0.07660294,0.08768115,0.04270463,-0.24275362,-0.03389831,-0.33043477,38,0,20.411509,5.722204,14.689305,0.01881864,-0.12459827,-0.0384034,-0.27149132,0.699459104,0.120562235,0.470827914,0.797794282,-1.106197183,-0.572417792,0.769678416,-0.404191396,-1.577025097,-1.370212074,0.070219312,-0.524753631,15.5,5.3,-2.5,-5.5,1.6,0.6,0.094,0.63,0.212,0.029,0.011,0.041,0.655,0.267,0.013,0.005,35,-9,-14,6,-4,2,0,1,0,0,0,8,6,-12,0.77,0.35,0.19,0.12,0.09,0.01,0.01,0,0,0,0.2,0.15,0.65,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
North Dakota,Alabama,AL,ND,ND-AL,Midwest,South,0,2195.442605,48.813343,-100.779004,32.361538,-86.279118,53,-4074702,744641,4819343,36,"1,546","$28,995 ",97,"$1,453 ",450083997.6,-152172,53453,205625,0.010486325,0.281914895,0.27142857,0.31914894,0.24468085,0.22857143,0.31428571,0.03389831,0.13688639,0,-0.19354838,-0.03389831,-0.33043477,11,0,13.806595,-11.944596,1.861999,-0.15784936,-0.25287133,-0.0384034,-0.27149132,0.55631797,-0.020155091,1.322102621,-0.736228325,-0.254922476,-2.106440399,0.626537282,-0.544908722,-1.577025097,-1.370212074,0.070219312,-0.524753631,48.5,-0.6,18.9,-23.7,0.4,4.9,0.035,0.844,0.03,0.017,0.054,0.041,0.655,0.267,0.013,0.005,86,-9,-27,15,-15,19,-1,0,1,0,0,8,4,-24,0.77,0.22,0.28,0.01,0.26,0,0,0.01,0,0,0.2,0.13,0.53,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
Ohio,Alabama,AL,OH,OH-AL,Midwest,South,0,895.7540242,39.962245,-83.000647,32.361538,-86.279118,2487,6700766,11520109,4819343,522,"30,820","$654,401 ","1,531","$28,019 ",4051560915,420997,626622,205625,0.05180375,0.32323232,0.27142857,0.3030303,0.34343434,0.22857143,0.31428571,0.12628961,0.11500923,0.0923913,-0.21542554,-0.03389831,-0.33043477,0,0,21.578973,1.912139,19.666834,-0.01928201,-0.07482298,-0.0384034,-0.27149132,1.277906575,0.1421745,1.216148678,1.744895924,-0.360876419,0.37468385,1.348125887,-0.382579131,-1.577025097,-1.370212074,0.070219312,-0.524753631,29.5,-0.4,13.4,-14.5,0.9,-0.3,0.037,0.789,0.122,0.022,0.002,0.041,0.655,0.267,0.013,0.005,57,-13,-20,4,-9,11,0,1,1,1,0,10,8,-19,0.73,0.29,0.17,0.07,0.18,0.01,0.01,0.01,0.01,0,0.22,0.17,0.58,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
Oklahoma,Alabama,AL,OK,OK-AL,South,South,0,1095.456608,35.482309,-97.534994,32.361538,-86.279118,1133,-943421,3875922,4819343,239,"14,419","$268,274 ",898,"$16,114 ",1305302746,-24347,181278,205625,-0.02916372,0.24226485,0.27142857,0.1875,0.2970297,0.22857143,0.31428571,0.02576823,0.06059349,-0.00813008,-0.26984128,-0.03389831,-0.33043477,0,0,5.940739,-4.320661,1.620078,-0.08161001,-0.25529054,-0.0384034,-0.27149132,0.45359629,-0.00982806,0.176326698,0.479128299,-1.400698399,-0.891083775,0.523815602,-0.534581691,-1.577025097,-1.370212074,0.070219312,-0.524753631,33.7,6.5,0.1,-19.5,0.8,6.8,0.106,0.656,0.072,0.021,0.073,0.041,0.655,0.267,0.013,0.005,26,-7,-2,5,-12,1,0,0,0,0,0,6,3,-11,0.79,0.47,0.18,0.04,0.08,0.01,0,0,0,0,0.18,0.12,0.66,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
Oregon,Alabama,AL,OR,OR-AL,West,South,0,3450.726931,44.931109,-123.029159,32.361538,-86.279118,179,-717295,4102048,4819343,202,"4,973","$122,993 ",270,"$5,264 ",245789819.8,23261,228886,205625,0.320238095,0.591666665,0.27142857,0.6,0.58333333,0.22857143,0.31428571,0.06539437,0.23443477,0.03149606,-0.096,-0.03389831,-0.33043477,0,0,44.542124,5.632945,38.909179,0.01792605,0.11760047,-0.0384034,-0.27149132,2.012062072,0.331780388,2.567938453,2.502998998,0.990913356,1.132786924,2.082281384,-0.192973243,-1.577025097,-1.370212074,0.070219312,-0.524753631,47.4,9,10.1,-24.9,3,0.4,0.131,0.756,0.018,0.043,0.009,0.041,0.655,0.267,0.013,0.005,65,-25,-20,0,-15,5,3,2,1,0,0,19,9,-29,0.61,0.29,0.13,0.01,0.12,0.04,0.02,0.01,0,0,0.31,0.18,0.48,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
Pennsylvania,Alabama,AL,PA,PA-AL,Northeast,South,0,1217.75257,40.269789,-76.875613,32.361538,-86.279118,1416,7855299,12674642,4819343,838,"16,270","$407,809 ",979,"$21,506 ",3563268855,514209,719834,205625,0.120541875,0.391970445,0.27142857,0.38,0.40394089,0.22857143,0.31428571,0.09258375,0.15874103,0.05868544,-0.17169374,-0.03389831,-0.33043477,6,0,38.305259,12.640444,25.664815,0.08800104,-0.01484317,-0.0384034,-0.27149132,1.320250121,0.244483114,1.664660263,2.109233882,0.087635166,0.739021808,1.390469433,-0.280270517,-1.577025097,-1.370212074,0.070219312,-0.524753631,32.7,3.2,10.9,-16,2.2,-0.4,0.073,0.764,0.107,0.035,0.001,0.041,0.655,0.267,0.013,0.005,81,-13,-30,10,-11,17,-1,1,1,0,1,9,5,-24,0.73,0.19,0.23,0.05,0.24,0,0.01,0.01,0,0.01,0.21,0.14,0.53,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
Rhode Island,Alabama,AL,RI,RI-AL,Northeast,South,0,1683.896108,41.82355,-71.422132,32.361538,-86.279118,135,-3770794,1048549,4819343,86,"1,202","$29,295 ",63,"$2,024 ",253047878.3,-148096,57529,205625,0.56962406,0.84105263,0.27142857,0.84210526,0.84,0.22857143,0.31428571,0.35532688,0.33043477,0.32142857,0,-0.03389831,-0.33043477,0,0,67.161444,18.771967,48.389477,0.14931627,0.21240345,-0.0384034,-0.27149132,2.800732371,0.422031074,2.890699556,3.481854035,1.313674459,2.111641961,2.870951683,-0.102722557,-1.577025097,-1.370212074,0.070219312,-0.524753631,41.7,11.3,6.6,-21.3,2.3,-0.2,0.154,0.721,0.054,0.036,0.003,0.041,0.655,0.267,0.013,0.005,95,-11,-35,1,-14,35,0,1,0,0,1,8,4,-28,0.75,0.14,0.14,0.02,0.42,0.01,0.01,0,0,0.01,0.2,0.13,0.49,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
South Carolina,Alabama,AL,SC,SC-AL,South,South,0,521.4379938,34,-81.035,32.361538,-86.279118,2133,146868,4966211,4819343,309,"32,537","$762,883 ","1,733","$37,800 ",3831160820,4234,209859,205625,0.09883791,0.37026648,0.27142857,0.36956522,0.37096774,0.22857143,0.31428571,0.05752036,0.06059349,0.02362205,-0.26984128,-0.03389831,-0.33043477,4,0,9.714797,-0.143866,9.570931,-0.03984206,-0.17578201,-0.0384034,-0.27149132,0.587471306,0.055389259,-0.347584491,-0.346410658,-1.924609588,-1.716622732,0.657690618,-0.469364372,-1.577025097,-1.370212074,0.070219312,-0.524753631,4.1,1.6,-1.9,0.1,0.2,-0.3,0.057,0.636,0.268,0.015,0.002,0.041,0.655,0.267,0.013,0.005,29,-8,-14,3,-1,3,0,1,0,0,0,7,5,-7,0.78,0.35,0.16,0.15,0.1,0.01,0.01,0,0,0,0.19,0.14,0.7,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
South Dakota,Alabama,AL,SD,SD-AL,Midwest,South,0,1809.132956,44.367966,-100.336378,32.361538,-86.279118,144,-3962617,856726,4819343,29,"1,518","$30,042 ",122,"$3,270 ",56080736.8,-157271,48354,205625,-0.07142857,0.2,0.27142857,0.22857143,0.17142857,0.22857143,0.31428571,-0.00181598,0.18757762,-0.03571429,-0.14285715,-0.03389831,-0.33043477,0,0,20.404594,-17.610516,-2.794078,-0.21450856,-0.2994321,-0.0384034,-0.27149132,0.989939588,-0.144106264,0.335358411,0.085359316,-1.241666686,-1.284852758,1.0601589,-0.668859895,-1.577025097,-1.370212074,0.070219312,-0.524753631,50.3,-0.5,16.8,-24.8,-0.1,8.1,0.036,0.823,0.019,0.012,0.086,0.041,0.655,0.267,0.013,0.005,82,-7,-24,19,-16,15,-1,0,0,1,0,6,3,-18,0.79,0.25,0.32,0,0.22,0,0,0,0.01,0,0.18,0.12,0.59,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
Tennessee,Alabama,AL,TN,TN-AL,South,South,1,425.9375169,36.165,-86.784,32.361538,-86.279118,9523,1822729,6642072,4819343,66,"122,357","$2,806,638 ","6,712","$146,340 ",12735196036,126243,331868,205625,-0.064357865,0.207070705,0.27142857,0.15151515,0.26262626,0.22857143,0.31428571,0.06035334,-0.0167155,0.02645503,-0.34715027,-0.03389831,-0.33043477,3,0,7.767963,3.291232,4.476731,-0.00549108,-0.22672401,-0.0384034,-0.27149132,0.340050426,0.048300254,0.338733733,0.799344514,-1.238291364,-0.57086756,0.410269738,-0.476453377,-1.577025097,-1.370212074,0.070219312,-0.524753631,20.6,1.3,8.4,-10.1,0.5,-0.3,0.054,0.739,0.166,0.018,0.002,0.041,0.655,0.267,0.013,0.005,17,-5,3,0,-8,-1,0,1,1,1,0,2,2,-4,0.81,0.52,0.13,0.08,0.06,0.01,0.01,0.01,0.01,0,0.14,0.11,0.73,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
Texas,Alabama,AL,TX,TX-AL,South,South,0,1114.961449,30.266667,-97.75,32.361538,-86.279118,10235,23105289,27924632,4819343,2912,"107,079","$2,377,445 ","6,730","$141,176 ",12485451669,1393658,1599283,205625,0.075990785,0.347419355,0.27142857,0.35483871,0.34,0.22857143,0.31428571,-0.0349189,0.0340595,-0.06881721,-0.29637527,-0.03389831,-0.33043477,0,0,20.681158,-6.725876,13.955282,-0.10566216,-0.1319385,-0.0384034,-0.27149132,0.929652758,0.061812943,0.822097086,0.467871428,-0.754928011,-0.902340646,0.99987207,-0.462940688,-1.577025097,-1.370212074,0.070219312,-0.524753631,77.5,35.3,-23.6,-14.9,3.5,-0.2,0.394,0.419,0.118,0.048,0.003,0.041,0.655,0.267,0.013,0.005,53,-9,-18,0,-10,16,0,1,1,1,0,6,4,-13,0.77,0.31,0.13,0.06,0.23,0.01,0.01,0.01,0.01,0,0.18,0.13,0.64,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
Utah,Alabama,AL,UT,UT-AL,West,South,0,2462.152408,40.7547,-111.892622,32.361538,-86.279118,644,-1763150,3056193,4819343,364,"5,312","$119,243 ",358,"$9,602 ",510585135.1,-47954,157671,205625,-0.105221675,0.166206895,0.27142857,0.17241379,0.16,0.22857143,0.31428571,-0.36083855,0.04472047,-0.39473686,-0.2857143,-0.03389831,-0.33043477,29,0,19.281063,-9.000238,10.280825,-0.12840578,-0.16868307,-0.0384034,-0.27149132,0.167434806,-0.175089492,0.377894927,0.349335752,-1.19913017,-1.020876322,0.237654118,-0.699843123,-1.577025097,-1.370212074,0.070219312,-0.524753631,49.8,9.9,12.8,-25.5,1.1,0.5,0.14,0.783,0.012,0.024,0.01,0.041,0.655,0.267,0.013,0.005,133,-13,-42,-7,-16,-2,54,0,1,1,0,10,9,-13,0.73,0.07,0.06,0,0.05,0.55,0,0.01,0.01,0,0.22,0.18,0.64,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
Vermont,Alabama,AL,VT,VT-AL,Northeast,South,0,1781.05565,44.26639,-72.57194,32.361538,-86.279118,0,-4200254,619089,4819343,25,922,"$22,170 ",41,$973 ,59279344.1,-174534,31091,205625,0.361904765,0.633333335,0.27142857,0.7,0.56666667,0.22857143,0.31428571,-0.00776836,0.21043477,-0.04166667,-0.12,-0.03389831,-0.33043477,0,0,84.277237,20.859713,63.417524,0.17019373,0.36268392,-0.0384034,-0.27149132,3.008403662,0.624579415,2.718248508,3.081142891,1.141223411,1.710930817,3.078622974,0.099825784,-1.577025097,-1.370212074,0.070219312,-0.524753631,55.7,-2.2,27.3,-25.5,0.5,-0.2,0.019,0.928,0.012,0.018,0.003,0.041,0.655,0.267,0.013,0.005,105,-32,-38,6,-16,15,-1,2,0,1,1,25,13,-43,0.54,0.11,0.19,0,0.22,0,0.02,0,0.01,0.01,0.37,0.22,0.34,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
Virginia,Alabama,AL,VA,VA-AL,South,South,0,989.0950219,37.54,-77.46,32.361538,-86.279118,2341,3553179,8372522,4819343,1176,"49,209","$1,243,750 ","2,503","$63,616 ",1980808441,287307,492932,205625,0.13607143,0.4075,0.27142857,0.475,0.34,0.22857143,0.31428571,0.12161761,0.25596669,0.0877193,-0.07446808,-0.03389831,-0.33043477,48,0,35.188041,6.281045,28.906996,0.02440705,0.01757864,-0.0384034,-0.27149132,1.394284646,0.302388221,0.914695592,0.494561304,-0.662329505,-0.87565077,1.464503958,-0.22236541,-1.577025097,-1.370212074,0.070219312,-0.524753631,22.3,5.2,-3.8,-7.9,5.1,-0.3,0.093,0.617,0.188,0.064,0.002,0.041,0.655,0.267,0.013,0.005,43,-13,-19,3,-4,5,1,1,1,1,0,8,6,-16,0.73,0.3,0.16,0.12,0.12,0.02,0.01,0.01,0.01,0,0.2,0.15,0.61,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
Washington,Alabama,AL,WA,WA-AL,West,South,0,3492.784928,47.042418,-122.893077,32.361538,-86.279118,1605,2499468,7318811,4819343,305,"16,187","$371,397 ",996,"$20,709 ",1236073412,271145,476770,205625,0.22857143,0.5,0.27142857,0.48979592,0.51020408,0.22857143,0.31428571,0.1678696,0.28235785,0.13397129,-0.04807692,-0.03389831,-0.33043477,0,0,39.223203,-0.684196,38.539007,-0.04524536,0.11389875,-0.0384034,-0.27149132,2.192363135,0.458578994,2.85582507,1.696880466,1.278799973,0.326668392,2.262582447,-0.066174637,-1.577025097,-1.370212074,0.070219312,-0.524753631,42.6,8.6,3.1,-23.2,7.2,0.5,0.127,0.686,0.035,0.085,0.01,0.041,0.655,0.267,0.013,0.005,73,-25,-24,0,-14,10,2,1,0,1,1,20,13,-32,0.61,0.25,0.13,0.02,0.17,0.03,0.01,0,0.01,0.01,0.32,0.22,0.45,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
West Virginia,Alabama,AL,WV,WV-AL,South,South,0,788.5391537,38.349497,-81.633294,32.361538,-86.279118,239,-3021037,1798306,4819343,33,"5,271","$107,474 ",255,"$4,832 ",230161794.7,-132764,72861,205625,0.14386555,0.41529412,0.27142857,0.47058824,0.36,0.22857143,0.31428571,0.10169492,0.03043476,0.06779661,-0.30000001,-0.03389831,-0.33043477,8,0,22.843965,12.848052,-9.995913,0.09007712,-0.37145045,-0.0384034,-0.27149132,-0.193747672,-0.07650867,1.349000552,1.188791415,-0.228024545,-0.181420659,-0.12352836,-0.601262301,-1.577025097,-1.370212074,0.070219312,-0.524753631,53,-2.8,26.5,-22.8,-0.5,-0.4,0.013,0.92,0.039,0.008,0.001,0.041,0.655,0.267,0.013,0.005,50,-8,-10,16,-14,-1,1,1,1,0,0,6,7,-8,0.78,0.39,0.29,0.02,0.06,0.02,0.01,0.01,0,0,0.18,0.16,0.69,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
Wisconsin,Alabama,AL,WI,WI-AL,Midwest,South,0,1223.281475,43.074722,-89.384444,32.361538,-86.279118,757,912206,5731549,4819343,227,"7,968","$190,313 ",444,"$8,410 ",1004072598,107463,313088,205625,0.12251082,0.39393939,0.27142857,0.42424242,0.36363636,0.22857143,0.31428571,0.17474339,0.17043477,0.14084508,-0.16,-0.03389831,-0.33043477,10,0,28.165101,0.536267,27.628834,-0.03304073,0.00479702,-0.0384034,-0.27149132,1.506003197,0.151990712,1.906637517,2.061403151,0.32961242,0.691191077,1.576222509,-0.372762919,-1.577025097,-1.370212074,0.070219312,-0.524753631,40.6,2.8,15.7,-20.4,1.4,0.3,0.069,0.812,0.063,0.027,0.008,0.041,0.655,0.267,0.013,0.005,78,-15,-27,5,-12,18,-1,1,1,0,0,13,8,-32,0.71,0.22,0.18,0.04,0.25,0,0.01,0.01,0,0,0.25,0.17,0.45,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
Wyoming,Alabama,AL,WY,WY-AL,West,South,0,1913.802434,41.145548,-104.802042,32.361538,-86.279118,264,-4245860,573483,4819343,49,"2,094","$50,742 ",101,"$1,875 ",62838989.8,-167297,38328,205625,-0.129761905,0.141666665,0.27142857,0.13333333,0.15,0.22857143,0.31428571,-0.16610169,-0.19897702,-0.2,-0.52941179,-0.03389831,-0.33043477,37,1,38.860732,-12.743088,26.117644,-0.16583428,-0.01031488,-0.0384034,-0.27149132,0.571860055,-0.321331401,0.920346744,-0.700874258,-0.656678353,-2.071086332,0.642079367,-0.846085032,-1.577025097,-1.370212074,0.070219312,-0.524753631,52.3,5.9,18.5,-25.8,-0.5,1.6,0.1,0.84,0.009,0.008,0.021,0.041,0.655,0.267,0.013,0.005,71,-15,-22,3,-16,7,8,0,0,1,0,14,11,-23,0.71,0.27,0.16,0,0.14,0.09,0,0,0.01,0,0.26,0.2,0.54,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77
Alabama,Alaska,AK,AL,AL-AK,South,West,0,4594.366751,32.361538,-86.279118,58.301935,-134.41974,424,4088469,4819343,730874,75,"7,698","$147,372 ",528,"$9,214 ",299719.8,155221,205625,50404,-0.07857143,0.27142857,0.35,0.22857143,0.31428571,0.3,0.4,0.31610168,0.14324945,-0.03389831,-0.33043477,-0.34999999,-0.47368422,0,0,NA,NA,NA,-0.0384034,-0.27149132,NA,NA,-0.38336566,-0.063642495,-1.486511079,-1.189052693,-1.577025097,-1.370212074,0.070219312,-0.524753631,-0.090514018,-0.181159381,0.453584972,-0.461111136,50.6,-2.9,4.9,23.8,-5.3,-13.7,0.041,0.655,0.267,0.013,0.005,0.07,0.606,0.029,0.066,0.142,74,24,27,1,13,-9,-4,0,0,-1,0,-19,-11,32,0.86,0.49,0.13,0.16,0.07,0.01,0,0,0,0,0.12,0.09,0.77,0.62,0.22,0.12,0.03,0.16,0.05,0,0,0.01,0,0.31,0.2,0.45
Arizona,Alaska,AK,AZ,AZ-AK,West,West,0,3230.331195,33.448457,-112.073844,58.301935,-134.41974,2255,6204484,6935358,730874,1045,"21,901","$564,047 ","1,233","$31,934 ",10949976.1,255445,305849,50404,0.066666665,0.416666665,0.35,0.43333333,0.4,0.3,0.4,0.24743589,0.25282532,-0.1025641,-0.2208589,-0.34999999,-0.47368422,52,1,NA,NA,NA,-0.05071121,0.058062,NA,NA,0.997490242,0.009951434,-0.537265937,-1.040232854,-0.627779955,-1.221392235,1.451075214,-0.451159702,-0.090514018,-0.181159381,0.453584972,-0.461111136,45.2,24.4,-5.9,1.2,-3.4,-10.3,0.314,0.547,0.041,0.032,0.039,0.07,0.606,0.029,0.066,0.142,19,5,4,0,-2,5,0,2,1,0,1,-4,-1,8,0.67,0.26,0.12,0.01,0.21,0.05,0.02,0.01,0.01,0.01,0.27,0.19,0.53,0.62,0.22,0.12,0.03,0.16,0.05,0,0,0.01,0,0.31,0.2,0.45
